,year,name,coalition,party_code,votes,vote_share,parliament_code_digits,constituency,state,winner,total_votes,gender,results_added,fuzzy,spr_id,id_x,t,kid,a,ju,mj
717,2022,JAMIL KHIR BAHAROM,BN,UMNO,16269,0,012,JERAI,Kedah,0,0,F,0,0,328,328.0,DATO SERI DR. JAMIL KHIR BAHAROM,01200,BN,16269.0,33192.0
718,2022,SABRI AZIT,PN,PAS,49461,0,012,JERAI,Kedah,0,0,F,0,0,471,471.0,USTAZ SABRI BIN AZIT,01200,PN,49461.0,33192.0
719,2022,MOHD NIZAM MAHSHAR,GTA,DIRECT,973,0,012,JERAI,Kedah,0,0,F,0,1,245,245.0,DATUK NIZAM MAHSHAR,01200,PEJUANG,973.0,33192.0
720,2022,NAJWAH HALIMAH AB ALIM,PN,BERSATU,13762,0,165,TANJUNG PIAI,Johor,0,0,M,0,0,287,287.0,NAJWAH HALIMAH,16500,PN,13762.0,6360.0
721,2022,WEE JECK SENG,BN,MCA,23593,0,165,TANJUNG PIAI,Johor,0,0,F,0,0,271,271.0,WEE JECK SENG,16500,BN,23593.0,6360.0
722,2022,LIM WEI JIET,PH,MUDA,17233,0,165,TANJUNG PIAI,Johor,0,0,F,0,0,65,65.0,LIM WEI JIET,16500,MUDA,17233.0,6360.0
723,2022,NIK NAZMI NIK AHMAD,PH,PKR,34434,0,118,SETIAWANGSA,KL,0,0,F,0,0,864,864.0,NIK NAZMI NIK AHMAD,11800,PH,34434.0,12164.0
724,2022,BIBI SUNITA SAKANDAR KHAN,GTA,PEJUANG,953,0,118,SETIAWANGSA,KL,0,0,M,0,0,172,172.0,BIBI SUNITA,11800,PEJUANG,953.0,12164.0
725,2022,IZUDIN ISHAK,BN,UMNO,16333,0,118,SETIAWANGSA,KL,0,0,F,0,0,603,603.0,IZUDIN BIN ISHAK,11800,BN,16333.0,12164.0
726,2022,STANLEY LIM YEN TIONG,,IND,282,0,118,SETIAWANGSA,KL,0,0,F,0,1,728,728.0,STANLEY LIM YEN TIONG,11800,BEBAS,282.0,12164.0
727,2022,MIOR ROSLI,,IND,492,0,118,SETIAWANGSA,KL,0,0,F,0,1,720,720.0,MEJAR MIOR ROSLI TUDM (B),11800,BEBAS,492.0,12164.0
728,2022,NURUL FADZILAH KAMALUDDIN,PN,BERSATU,22270,0,118,SETIAWANGSA,KL,0,0,M,0,0,782,782.0,NURUL FADZILAH BINTI KAMALUDDIN,11800,PN,22270.0,12164.0
729,2022,IBRAHIM ALI,GTA,PUTRA,1216,0,023,RANTAU PANJANG,Kelantan,0,0,F,0,0,39,39.0,DATO' DR. IBRAHIM ALI,02300,PUTRA,1216.0,20636.0
730,2022,SITI ZAILAH MOHD YUSOFF,PN,PAS,37759,0,023,RANTAU PANJANG,Kelantan,0,0,M,0,0,599,599.0,KAK LAH,02300,PAS,37759.0,20636.0
731,2022,DATUK ZAIN,,PRM,173,0,023,RANTAU PANJANG,Kelantan,0,0,F,0,0,421,421.0,DATUK ZAIN,02300,PRM,173.0,20636.0
732,2022,ZULKARNAIN YUSOFF,BN,UMNO,17123,0,023,RANTAU PANJANG,Kelantan,0,0,F,0,0,197,197.0,PROF UST ZUL,02300,BN,17123.0,20636.0
733,2022,WAN SHAH JIHAN WAN DIN,PH,AMANAH,4256,0,023,RANTAU PANJANG,Kelantan,0,0,F,0,0,513,513.0,DR SHAH,02300,PH,4256.0,20636.0
734,2022,BENEDICT ASMAT,BN,UMNO,9709,0,183,BELURAN,Sabah,0,0,F,0,0,1058,1058.0,BENEDICT ASMAT,18300,BN,9709.0,1594.0
735,2022,ROWIENA RASID,,WARISAN,3707,0,183,BELURAN,Sabah,0,0,M,0,0,1078,1078.0,ROWIENA RASID,18300,WARISAN,3707.0,1594.0
736,2022,HAUSING SUDIN @ SAMSUDIN,GTA,PEJUANG,155,0,183,BELURAN,Sabah,0,0,F,0,0,1032,1032.0,HAUSING BIN SAMSUDIN @ SUDIN,18300,PEJUANG,155.0,1594.0
737,2022,RONALD KIANDEE,PN,BERSATU,11303,0,183,BELURAN,Sabah,0,0,F,0,0,893,893.0,RONALD KIANDEE,18300,PN,11303.0,1594.0
738,2022,FELIX JOSEPH SAANG,PH,UPKO,4460,0,183,BELURAN,Sabah,0,0,F,0,0,1015,1015.0,FELIX JOSEPH SAANG,18300,PH,4460.0,1594.0
739,2022,MOHD AZIS JAMMAN,,WARISAN,18594,0,171,SEPANGGAR,Sabah,0,0,F,0,0,423,423.0,MOHD AZIS JAMMAN,17100,WARISAN,18594.0,7042.0
740,2022,YAKUB KHAN,BN,UMNO,19980,0,171,SEPANGGAR,Sabah,0,0,F,0,0,743,743.0,YAKUB KHAN,17100,BN,19980.0,7042.0
741,2022,YUSOF KUNCHANG,GTA,PEJUANG,731,0,171,SEPANGGAR,Sabah,0,0,F,0,0,803,803.0,YUSOF BIN KUNCHANG,17100,PEJUANG,731.0,7042.0
742,2022,MUSTAPHA SAKMUD,PH,PKR,27022,0,171,SEPANGGAR,Sabah,0,0,F,0,0,253,253.0,MUSTAPHA SAKMUD,17100,PH,27022.0,7042.0
743,2022,JUMARDIE LUKMAN,,KDM,3977,0,171,SEPANGGAR,Sabah,0,0,F,0,0,616,616.0,JUMARDIE LUKMAN,17100,KDM,3977.0,7042.0
744,2022,ARASTAM PANDOROG,PH,PKR,1848,0,189,SEMPORNA,Sabah,0,0,F,0,0,1191,1191.0,ARASTAM BIN PANDOROG,18900,PH,1848.0,20810.0
745,2022,SHAFIE APDAL,,WARISAN,28702,0,189,SEMPORNA,Sabah,0,0,F,0,0,774,774.0,MOHD SHAFIE APDAL,18900,WARISAN,28702.0,20810.0
746,2022,NIXON ABDUL HABI,GRS,BERSATU,7892,0,189,SEMPORNA,Sabah,0,0,F,0,0,578,578.0,NIXON BIN ABDUL HABI,18900,GRS,7892.0,20810.0
747,2022,AB RAJIK AB HAMID,GTA,PEJUANG,467,0,189,SEMPORNA,Sabah,0,0,F,0,0,351,351.0,AB RAJIK AB HAMID,18900,PEJUANG,467.0,20810.0
748,2022,MATBALI MUSA,GRS,BERSATU,14459,0,178,SIPITANG,Sabah,0,0,F,0,0,4,4.0,DATUK MATBALI BIN MUSAH,17800,GRS,14459.0,4691.0
749,2022,LAHIRUL LATIGU,PH,AMANAH,4834,0,178,SIPITANG,Sabah,0,0,F,0,0,103,103.0,LAHIRUL,17800,PH,4834.0,4691.0
750,2022,ADNAN OKK PUTEH,,WARISAN,9768,0,178,SIPITANG,Sabah,0,0,F,0,0,260,260.0,ADNAN BIN OKK PUTEH,17800,WARISAN,9768.0,4691.0
751,2022,NUR AINI ABDUL RAHMAN,GTA,PEJUANG,1681,0,191,KALABAKAN,Sabah,0,0,M,0,0,219,219.0,DR NUR AINI ABD RAHMAN (MD),19100,PEJUANG,1681.0,9100.0
752,2022,ANDI MUHAMMAD SURYADY BANDY,BN,UMNO,23855,0,191,KALABAKAN,Sabah,0,0,F,0,0,554,554.0,ANDI MUHAMMAD SURYADY BIN BANDY,19100,BN,23855.0,9100.0
753,2022,MA'MUN SULAIMAN,,WARISAN,14755,0,191,KALABAKAN,Sabah,0,0,F,0,0,464,464.0,MA'MUN BIN SULAIMAN,19100,WARISAN,14755.0,9100.0
754,2022,MUHAMAD,,IND,341,0,191,KALABAKAN,Sabah,0,0,F,0,1,850,850.0,DATO MUHAMAD,19100,BEBAS,341.0,9100.0
755,2022,NORAINI ABD GHAPUR,PH,PKR,9398,0,191,KALABAKAN,Sabah,0,0,M,0,0,357,357.0,NORAINI ABD GHAPUR,19100,PH,9398.0,9100.0
756,2022,DIKIN MUSAH,PH,PKR,7835,0,177,BEAUFORT,Sabah,0,0,F,0,0,705,705.0,DIKIN BIN MUSAH,17700,PH,7835.0,2518.0
757,2022,MATLANI SABLI,,IND,143,0,177,BEAUFORT,Sabah,0,0,F,0,1,931,931.0,MATLANI BIN SABLI,17700,BEBAS,143.0,2518.0
758,2022,JOHAN @ CHRISTOPHER O T GHANI,,IND,546,0,177,BEAUFORT,Sabah,0,0,F,0,1,876,876.0,JOHAN @ CHRISTOPHER BIN O T GHANI,17700,BEBAS,546.0,2518.0
759,2022,MASRI ADUL,,WARISAN,2152,0,177,BEAUFORT,Sabah,0,0,F,0,0,785,785.0,MASRI BIN ADUL,17700,WARISAN,2152.0,2518.0
760,2022,SITI AMINAH ACHING,BN,UMNO,10570,0,177,BEAUFORT,Sabah,0,0,M,0,0,98,98.0,DATUK SITI AMINAH BINTI ACHING,17700,BN,10570.0,2518.0
761,2022,JOHAIR MAT LANI,,KDM,8052,0,177,BEAUFORT,Sabah,0,0,M,0,0,389,389.0,DATUK HJH.JOHAIR MAT LANI,17700,KDM,8052.0,2518.0
762,2022,AWANG HUSAINI SAHARI,PH,PKR,16110,0,173,PUTATAN,Sabah,0,0,F,0,0,418,418.0,AWANG HUSAINI BIN SAHARI,17300,PH,16110.0,124.0
763,2022,SHAHELMEY YAHYA,BN,UMNO,16234,0,173,PUTATAN,Sabah,0,0,F,0,0,304,304.0,SHAHELMEY BIN YAHYA,17300,BN,16234.0,124.0
764,2022,POYNE B TUDUS @ PATRICK PAYNE,GTA,IMAN,394,0,173,PUTATAN,Sabah,0,0,F,0,1,659,659.0,POYNE B. TUDUS @ PATRICK PAYNE,17300,PEJUANG,394.0,124.0
765,2022,AHMAD MOHD SAID,,WARISAN,8511,0,173,PUTATAN,Sabah,0,0,F,0,0,551,551.0,AHMAD BIN MOHD SAID,17300,WARISAN,8511.0,124.0
766,2022,RUDDY AWAH,GRS,BERSATU,14356,0,167,KUDAT,Sabah,0,0,F,0,0,218,218.0,RUDDY BIN AWAH,16700,GRS,14356.0,1967.0
767,2022,NUR ALYA HUMAIRAH USUN ABDULLAH,GTA,PEJUANG,282,0,167,KUDAT,Sabah,0,0,M,0,0,962,962.0,PETRONELLA USUN,16700,PEJUANG,282.0,1967.0
768,2022,ABDUL RASHID ABDUL HARUN,,WARISAN,9421,0,167,KUDAT,Sabah,0,0,F,0,0,712,712.0,RASHID BIN ABDUL HARUN,16700,WARISAN,9421.0,1967.0
769,2022,VERDON BAHANDA,,IND,16323,0,167,KUDAT,Sabah,0,0,F,0,1,575,575.0,VERDON BIN BAHANDA,16700,BEBAS,16323.0,1967.0
770,2022,THONNY CHEE,PH,PKR,4726,0,167,KUDAT,Sabah,0,0,F,0,0,841,841.0,THONNY CHEE,16700,PH,4726.0,1967.0
771,2022,NORDIN KHANI,,PPRS,541,0,184,LIBARAN,Sabah,0,0,F,0,0,901,901.0,NORDIN BIN KHANI,18400,PPRS,541.0,12618.0
772,2022,PETER JR NAINTIN,PH,UPKO,10351,0,184,LIBARAN,Sabah,0,0,F,0,0,113,113.0,DR PETER JR NAINTIN,18400,PH,10351.0,12618.0
773,2022,AMDAN TUMPONG,,IND,659,0,184,LIBARAN,Sabah,0,0,F,0,1,976,976.0,HJ. AMDAN BIN TUMPONG,18400,BEBAS,659.0,12618.0
774,2022,JEFFRI @ AMAT PUDANG,GTA,PEJUANG,826,0,184,LIBARAN,Sabah,0,0,F,0,0,736,736.0,JEFFRI @ AMAT PUDANG,18400,PEJUANG,826.0,12618.0
775,2022,SH BOKRATA SH HASSAN,,WARISAN,9185,0,184,LIBARAN,Sabah,0,0,F,0,0,634,634.0,SHARIF BOKRATA,18400,WARISAN,9185.0,12618.0
776,2022,SUHAIMI NASIR,BN,UMNO,22969,0,184,LIBARAN,Sabah,0,0,F,0,0,549,549.0,SUHAIMI BIN NASIR,18400,BN,22969.0,12618.0
777,2022,OSCAR SIA YU HOCK,PH,DAP,8289,0,188,LAHAD DATU,Sabah,0,0,F,0,0,732,732.0,SIA YU HOCK,18800,PH,8289.0,4376.0
778,2022,MOHAMMAD YUSOF APDAL,,WARISAN,27116,0,188,LAHAD DATU,Sabah,0,0,F,0,0,644,644.0,DATO' HJ MOHAMMAD YUSOF BIN APDAL,18800,WARISAN,27116.0,4376.0
779,2022,MAIZATUL AKMAM ALAWI,BN,UMNO,22740,0,188,LAHAD DATU,Sabah,0,0,M,0,0,236,236.0,MAIZATUL AKMAM BT HJ ALAWI,18800,BN,22740.0,4376.0
780,2022,GRELYDIA GILLOD,PH,DAP,15099,0,180,KENINGAU,Sabah,0,0,M,0,0,199,199.0,GRELYDIA GILLOD,18000,PH,15099.0,8056.0
781,2022,RASININ KOUTIS @ KAUTIS,,WARISAN,7020,0,180,KENINGAU,Sabah,0,0,F,0,0,22,22.0,RASININ BIN KOUTIS @ KAUTIS,18000,WARISAN,7020.0,8056.0
782,2022,JEFFREY KITINGAN,GRS,STAR,23155,0,180,KENINGAU,Sabah,0,0,F,0,0,526,526.0,DATUK SERI PANGLIMA DR.JEFFREY G.KITINGAN,18000,GRS,23155.0,8056.0
783,2022,JAKE NOINTIN,,KDM,9598,0,180,KENINGAU,Sabah,0,0,F,0,0,344,344.0,DATUK JAKE NOINTIN,18000,KDM,9598.0,8056.0
784,2022,AMANDA YEO YAN YIN,,WARISAN,7576,0,172,KOTA KINABALU,Sabah,0,0,M,0,0,175,175.0,YEO YAN YIN @ AMANDA,17200,WARISAN,7576.0,23783.0
785,2022,MARCEL JUDE,,IND,137,0,172,KOTA KINABALU,Sabah,0,0,F,0,1,607,607.0,MARCEL JUDE,17200,BEBAS,137.0,23783.0
786,2022,WINSTON LIAW KIT SIONG,,KDM,456,0,172,KOTA KINABALU,Sabah,0,0,F,0,0,687,687.0,WINSTON LIAW KIT SIONG,17200,KDM,456.0,23783.0
787,2022,CHAN FOONG HIN,PH,DAP,31359,0,172,KOTA KINABALU,Sabah,0,0,F,0,0,453,453.0,CHAN FOONG HIN,17200,PH,31359.0,23783.0
788,2022,YEE TSAI YIEW,GRS,PBS,4592,0,172,KOTA KINABALU,Sabah,0,0,M,0,0,18,18.0,YEE TSAI YIEW,17200,GRS,4592.0,23783.0
789,2022,PETER HII,,IND,2342,0,186,SANDAKAN,Sabah,0,0,F,0,1,17,17.0,PETER HII,18600,BEBAS,2342.0,11031.0
790,2022,SYEIKH LOKEMAN,,IND,962,0,186,SANDAKAN,Sabah,0,0,F,0,1,420,420.0,SYEIKH LOKEMAN,18600,BEBAS,962.0,11031.0
791,2022,THOMAS LAU CHEE KEONG,GRS,SAPP,5054,0,186,SANDAKAN,Sabah,0,0,F,0,0,148,148.0,LAU CHI KEONG @ THOMAS LAU,18600,GRS,5054.0,11031.0
792,2022,VIVIAN WONG SHIR YEE,PH,DAP,16673,0,186,SANDAKAN,Sabah,0,0,M,0,0,227,227.0,VIVIAN WONG SHIR YEE,18600,PH,16673.0,11031.0
793,2022,ALEX THIEN CHIN QIANG,,WARISAN,5642,0,186,SANDAKAN,Sabah,0,0,F,0,0,330,330.0,ALEX THIEN,18600,WARISAN,5642.0,11031.0
794,2022,LITA TAN ABDULLAH,,IND,246,0,186,SANDAKAN,Sabah,0,0,M,0,1,582,582.0,HAJJAH LITA TAN BINTI ABDULLAH,18600,BEBAS,246.0,11031.0
795,2022,JAMANI DERIMIN @ GAMPALID,GTA,PEJUANG,124,0,182,PENSIANGAN,Sabah,0,0,F,0,0,235,235.0,JAMANI BIN DERIMIN,18200,PEJUANG,124.0,5412.0
796,2022,SITI NOORHASMAHWATTY OSMAN,,WARISAN,1512,0,182,PENSIANGAN,Sabah,0,0,F,0,0,793,793.0,SITI NOORHASMAHWATTY OSMAN,18200,WARISAN,1512.0,5412.0
797,2022,JEKERISON KILAN,,KDM,1640,0,182,PENSIANGAN,Sabah,0,0,F,0,0,566,566.0,JEKERISON KILAN,18200,KDM,1640.0,5412.0
798,2022,SANGKAR RASAM,PH,PKR,14211,0,182,PENSIANGAN,Sabah,0,0,F,0,0,338,338.0,SANGKAR BIN RASAM,18200,PH,14211.0,5412.0
799,2022,ARTHUR JOSEPH KURUP,BN,PBRS,19623,0,182,PENSIANGAN,Sabah,0,0,F,0,0,89,89.0,DATUK ARTHUR JOSEPH KURUP,18200,BN,19623.0,5412.0
800,2022,LIAU FUI FUI,PH,DAP,7331,0,185,BATU SAPI,Sabah,0,0,M,0,0,204,204.0,LIAU FUI FUI,18500,PH,7331.0,4821.0
801,2022,OTHMAN AHMAD,,IND,160,0,185,BATU SAPI,Sabah,0,0,F,0,1,756,756.0,IR. HJ. OTHMAN HJ. AHMAD,18500,BEBAS,160.0,4821.0
802,2022,BONI YUSUF ABDULLAH,GTA,PUTRA,176,0,185,BATU SAPI,Sabah,0,0,F,0,1,274,274.0,BONI YUSUF JUANICO ABDULLAH,18500,PEJUANG,176.0,4821.0
803,2022,ALIAS SANI,,WARISAN,7218,0,185,BATU SAPI,Sabah,0,0,F,0,0,450,450.0,ALIAS BIN SANI,18500,WARISAN,7218.0,4821.0
804,2022,KHAIRUL FIRDAUS AKBARKHAN,GRS,BERSATU,12152,0,185,BATU SAPI,Sabah,0,0,F,0,0,548,548.0,KHAIRUL FIRDAUS AKBAR KHAN,18500,GRS,12152.0,4821.0
805,2022,NICHOLAS SYLVESTER,GTA,PEJUANG,783,0,175,PAPAR,Sabah,0,0,F,0,0,866,866.0,NICHOLAS SYLVESTER @ BERRY,17500,PEJUANG,783.0,12224.0
806,2022,NORBERT CHIN,,IND,231,0,175,PAPAR,Sabah,0,0,F,0,1,918,918.0,NORBERT CHIN,17500,BEBAS,231.0,12224.0
807,2022,HENRY SHIM CHEE ON,PH,DAP,9144,0,175,PAPAR,Sabah,0,0,F,0,0,176,176.0,HENRY SHIM,17500,PH,9144.0,12224.0
808,2022,JOHNNY SITAMIN,,IND,335,0,175,PAPAR,Sabah,0,0,F,0,1,771,771.0,JOHNNY SITAMIN,17500,BEBAS,335.0,12224.0
809,2022,AHMAD HASSAN,,WARISAN,10396,0,175,PAPAR,Sabah,0,0,F,0,0,589,589.0,HJ. AHMAD HASSAN,17500,WARISAN,10396.0,12224.0
810,2022,AMIRZAN MOHD ALI,GRS,BERSATU,22620,0,175,PAPAR,Sabah,0,0,F,0,0,685,685.0,DATUK ARMIZAN BIN MOHD ALI,17500,GRS,22620.0,12224.0
811,2022,MOHD ISMAIL AYOB,,WARISAN,12512,0,187,KINABATANGAN,Sabah,0,0,M,0,0,657,657.0,MAZLIWATI BINTI ABDUL MALEK,18700,WARISAN,12512.0,4330.0
812,2022,BUNG MOKTAR RADIN,BN,UMNO,16842,0,187,KINABATANGAN,Sabah,0,0,F,0,0,590,590.0,BUNG MOKTAR BIN RADIN,18700,BN,16842.0,4330.0
813,2022,CHEN KET CHUIN,,WARISAN,11263,0,190,TAWAU,Sabah,0,0,F,0,0,759,759.0,KC CHEN KET CHUIN ,19000,WARISAN,11263.0,3800.0
814,2022,CHIN CHEE SYN,,IND,651,0,190,TAWAU,Sabah,0,0,F,0,1,1021,1021.0,DATO' CHIN CHEE SYN,19000,BEBAS,651.0,3800.0
815,2022,MOHD SALLEH BACHO,,IND,1776,0,190,TAWAU,Sabah,0,0,F,0,1,981,981.0,MOHD SALLEH BACHO,19000,BEBAS,1776.0,3800.0
816,2022,CHRISTINA LIEW CHIN JIN,PH,PKR,16065,0,190,TAWAU,Sabah,0,0,M,0,0,665,665.0,CHRISTINA LIEW ,19000,PH,16065.0,3800.0
817,2022,HERMAN AMDAS,GTA,PEJUANG,1067,0,190,TAWAU,Sabah,0,0,F,0,0,906,906.0,HERMAN BIN AMDAS,19000,PEJUANG,1067.0,3800.0
818,2022,LO SU FUI,GRS,PBS,19865,0,190,TAWAU,Sabah,0,0,F,0,0,806,806.0,LO SU FUI,19000,GRS,19865.0,3800.0
819,2022,WILFRED MADIUS TANGAU,PH,UPKO,24943,0,170,TUARAN,Sabah,0,0,F,0,0,359,359.0,MADIUS TANGAU,17000,PH,24943.0,233.0
820,2022,BOBY LEWAT,,IND,393,0,170,TUARAN,Sabah,0,0,F,0,1,859,859.0,BOBY BIN LEWAT,17000,BEBAS,393.0,233.0
821,2022,NOORTAIP SUHAILI @ SUALEE,,IND,2008,0,170,TUARAN,Sabah,0,0,F,0,1,692,692.0,NOORTAIP BIN SUHAILI @ SUALEE,17000,BEBAS,2008.0,233.0
822,2022,JO-ANNA SUE HENLY RAMPAS,,WARISAN,5728,0,170,TUARAN,Sabah,0,0,M,0,0,795,795.0,JO-ANNA SUE HENLEY RAMPAS,17000,WARISAN,5728.0,233.0
823,2022,MUMININ KALINGKONG @ NORBINSHA,GTA,PEJUANG,445,0,170,TUARAN,Sabah,0,0,F,0,0,465,465.0,MUMININ B. NORBINSHA,17000,PEJUANG,445.0,233.0
824,2022,JONISTON BANGKUAI,GRS,PBS,24710,0,170,TUARAN,Sabah,0,0,F,0,0,198,198.0,JONISTON BANGKUAI,17000,GRS,24710.0,233.0
825,2022,JAHALAN TAUFIK SHAM,PH,PKR,11514,0,179,RANAU,Sabah,0,0,F,0,0,545,545.0,TAUFIK DAHLAN,17900,PH,11514.0,11092.0
826,2022,JONATHAN YASIN,GRS,BERSATU,22606,0,179,RANAU,Sabah,0,0,F,0,0,944,944.0,JONATHAN YASIN,17900,GRS,22606.0,11092.0
827,2022,AZIZUL JULIRIN,GTA,PEJUANG,1267,0,179,RANAU,Sabah,0,0,F,0,0,730,730.0,AZIZUL JULIRIN,17900,PEJUANG,1267.0,11092.0
828,2022,MARKOS SITON,,WARISAN,2657,0,179,RANAU,Sabah,0,0,F,0,0,990,990.0,MARKOS SITON,17900,WARISAN,2657.0,11092.0
829,2022,EWON EBIN,,PBRS,4254,0,179,RANAU,Sabah,0,0,F,0,0,624,624.0,EWON BIN EBIN,17900,PBRS,4254.0,11092.0
830,2022,NOORITA SUAL,PH,DAP,8919,0,181,TENOM,Sabah,0,0,M,0,0,276,276.0,NOORITA SUAL,18100,PH,8919.0,1108.0
831,2022,JAMAWI JAAFAR,BN,UMNO,8625,0,181,TENOM,Sabah,0,0,F,0,0,560,560.0,JAMAWI BIN JA'AFAR,18100,BN,8625.0,1108.0
832,2022,RIDUAN RUBIN,,IND,10027,0,181,TENOM,Sabah,0,0,F,0,1,713,713.0,RIDUAN BIN RUBIN,18100,BEBAS,10027.0,1108.0
833,2022,UKIN BUANDI,,WARISAN,992,0,181,TENOM,Sabah,0,0,F,0,0,762,762.0,UKIM BUANDI,18100,WARISAN,992.0,1108.0
834,2022,PEGGY CHAW ZHI TING,,IND,86,0,181,TENOM,Sabah,0,0,M,0,1,801,801.0,PEGGY CHAW ZHI TING,18100,BEBAS,86.0,1108.0
835,2022,MADELY MODILY BANGALI,PH,PKR,8323,0,169,KOTA BELUD,Sabah,0,0,F,0,0,724,724.0,MADELI @ MODILY BIN BANGALI,16900,PH,8323.0,4582.0
836,2022,ABDUL RAHMAN DAHLAN,BN,UMNO,20566,0,169,KOTA BELUD,Sabah,0,0,F,0,0,269,269.0,DATUK SERI PANGLIMA  ABD RAHMAN BIN DAHLAN,16900,BN,20566.0,4582.0
837,2022,ISNARAISSAH MUNIRAH MAJILIS,,WARISAN,25148,0,169,KOTA BELUD,Sabah,0,0,M,0,0,635,635.0,MUNIRAH MAJILIS,16900,WARISAN,25148.0,4582.0
838,2022,EWON BENEDICK,PH,UPKO,29066,0,174,PENAMPANG,Sabah,0,0,F,0,0,93,93.0,EWON BENEDICK,17400,PH,29066.0,14410.0
839,2022,RICHARD JIMMY,,IND,289,0,174,PENAMPANG,Sabah,0,0,F,0,1,292,292.0,RICHARD JIMMY,17400,BEBAS,289.0,14410.0
840,2022,KENNY CHUA,GRS,STAR,6719,0,174,PENAMPANG,Sabah,0,0,F,0,0,470,470.0,KENNY CHUA TECK HO,17400,GRS,6719.0,14410.0
841,2022,DARELL LEIKING,,WARISAN,14656,0,174,PENAMPANG,Sabah,0,0,F,0,0,576,576.0,DARELL LEIKING,17400,WARISAN,14656.0,14410.0
842,2022,MOHAMAD ALAMIN,BN,UMNO,13004,0,176,KIMANIS,Sabah,0,0,F,0,0,586,586.0,MOHAMAD BIN ALAMIN,17600,BN,13004.0,3037.0
843,2022,DAUD YUSOF,,WARISAN,9967,0,176,KIMANIS,Sabah,0,0,F,0,0,763,763.0,DAUD BIN YUSOF,17600,WARISAN,9967.0,3037.0
844,2022,YUSOP OSMAN,GTA,PEJUANG,153,0,176,KIMANIS,Sabah,0,0,F,0,0,822,822.0,YUSOP BIN OSMAN,17600,PEJUANG,153.0,3037.0
845,2022,ROWINDY LAWRENCE,PH,UPKO,3931,0,176,KIMANIS,Sabah,0,0,M,0,0,669,669.0,ROWINDY LAWRENCE ODONG,17600,PH,3931.0,3037.0
846,2022,AMAT MD YUSOF,,KDM,4013,0,176,KIMANIS,Sabah,0,0,F,0,0,942,942.0,AMAT BIN MD YUSOF,17600,KDM,4013.0,3037.0
847,2022,MOHD AZMI ZULKIFLEE,GTA,PEJUANG,279,0,168,KOTA MARUDU,Sabah,0,0,F,0,0,569,569.0,MOHD AZMI BIN HJ ZULKIFLEE,16800,PEJUANG,279.0,8174.0
848,2022,SHARIZAL DENCI,PH,MUDA,3225,0,168,KOTA MARUDU,Sabah,0,0,F,0,0,350,350.0,SHAHRIZAL DENCI,16800,MUDA,3225.0,8174.0
849,2022,NORMAN TULANG,,IND,660,0,168,KOTA MARUDU,Sabah,0,0,F,0,1,482,482.0,NORMAN BIN TULANG (TAS),16800,BEBAS,660.0,8174.0
850,2022,JILID KUMINDING @ ZAINUDDIN,,WARISAN,5320,0,168,KOTA MARUDU,Sabah,0,0,F,0,0,662,662.0,JILID @ ZAINUDDIN BIN KUMINDING,16800,WARISAN,5320.0,8174.0
851,2022,MAXIMUS ONGKILI,GRS,PBS,16144,0,168,KOTA MARUDU,Sabah,0,0,F,0,0,196,196.0,DR.MAXIMUS@JOHNITY ONGKILI,16800,GRS,16144.0,8174.0
852,2022,WETROM BAHANDA,,KDM,24318,0,168,KOTA MARUDU,Sabah,0,0,F,0,0,85,85.0, DATUK WETROM BAHANDA,16800,KDM,24318.0,8174.0
853,2022,ALIM IMPIRA,,IND,6179,0,199,SERIAN,Sarawak,0,0,F,0,1,1245,1245.0,DR ALIM IMPIRA,19900,BEBAS,6179.0,16697.0
854,2022,RICHARD RIOT JAEM,GPS,SUPP,22876,0,199,SERIAN,Sarawak,0,0,F,0,0,1203,1203.0,DATO' SRI RICHARD RIOT ANAK JAEM,19900,GPS,22876.0,16697.0
855,2022,ELSIY TINGANG,,PSB,5630,0,199,SERIAN,Sarawak,0,0,M,0,0,1226,1226.0,ELSIY A/K TINGANG,19900,PSB,5630.0,16697.0
856,2022,LEARRY JABUL,PH,DAP,5289,0,199,SERIAN,Sarawak,0,0,F,0,0,1261,1261.0,LEARRY ANAK JABUL,19900,DAP,5289.0,16697.0
857,2022,RUBIAH WANG,GPS,PBB,42278,0,197,KOTA SAMARAHAN,Sarawak,0,0,M,0,0,451,451.0,DATUK HJH RUBIAH BINTI WANG,19700,GPS,42278.0,29445.0
858,2022,ABANG ABDUL HALIL ABANG NAILI,PH,AMANAH,12833,0,197,KOTA SAMARAHAN,Sarawak,0,0,F,0,0,853,853.0,ABANG HALIL,19700,PH,12833.0,29445.0
859,2022,DORIS SOPHIA BRODI,GPS,PRS,14131,0,202,SRI AMAN,Sarawak,0,0,M,0,0,1107,1107.0,DORIS SOPHIA ANAK BRODI,20200,GPS,14131.0,4039.0
860,2022,WILSON ANAK ENTABANG,,PSB,10092,0,202,SRI AMAN,Sarawak,0,0,F,0,0,1208,1208.0,WILSON ANAK ENTABANG,20200,PSB,10092.0,4039.0
861,2022,MASIR ANAK KUJAT,,IND,5673,0,202,SRI AMAN,Sarawak,0,0,F,0,1,1232,1232.0,MASIR ANAK KUJAT,20200,BEBAS,5673.0,4039.0
862,2022,TAY WEI WEI,PH,PKR,2021,0,202,SRI AMAN,Sarawak,0,0,F,0,0,1188,1188.0,NAGA LIBAU @ TAY,20200,PH,2021.0,4039.0
