,party_code,name,votes,majority,year,state,constituency,parliament_code_digits,NameBallot,winner,total_votes,vote_share
3289,UMNO,AWALUDIN BIN SAID,8131,5002.0,2013,Negeri Sembilan,KOTA,131-028,,1,11260,72.2113676731794
3290,PAS,GHAZALI BIN MOHD SHOM,3129,0.0,2013,Negeri Sembilan,KOTA,131-028,,0,11260,27.788632326820604
3291,PKR,CHAI TONG CHAI,5957,2534.0,2013,Negeri Sembilan,CHUAH,132-029,,1,9380,63.507462686567166
3292,MCA,LIN CHIN FUI,3423,0.0,2013,Negeri Sembilan,CHUAH,132-029,,0,9380,36.492537313432834
3293,DAP,EAN YONG TIN SIN,7692,3954.0,2013,Negeri Sembilan,LUKUT,132-030,,1,11430,67.29658792650919
3294,BN,YEONG SENG WONG,3738,0.0,2013,Negeri Sembilan,LUKUT,132-030,,0,11430,32.70341207349082
3295,UMNO,TUN HAIRUDIN BIN ABU BAKAR,10206,6067.0,2013,Negeri Sembilan,BAGAN PINANG,132-031,,1,14345,71.1467410247473
3296,PAS,RAMLI BIN ISMAIL,4139,0.0,2013,Negeri Sembilan,BAGAN PINANG,132-031,,0,14345,28.8532589752527
3297,UMNO,ABDUL RAHMAN BIN MOHD REDZA,7859,3260.0,2013,Negeri Sembilan,LINGGI,132-032,,1,12458,63.083962112698664
3298,PKR,ROSMAN BIN JONET,4599,0.0,2013,Negeri Sembilan,LINGGI,132-032,,0,12458,36.916037887301336
3299,PKR,RAVI A/L MUNUSAMY,6709,2422.0,2013,Negeri Sembilan,PORT DICKSON,132-033,,1,11066,60.62714621362733
3300,MIC,TANALETCHUMY A/L PALANISAMY,4287,0.0,2013,Negeri Sembilan,PORT DICKSON,132-033,,0,11066,38.740285559371046
3301,IND,DANIEL A/L SIMON,70,0.0,2013,Negeri Sembilan,PORT DICKSON,132-033,,0,11066,0.6325682270016266
3302,UMNO,ABD RAZAK BIN AB SAID,15040,10911.0,2013,Negeri Sembilan,GEMAS,133-034,,1,19169,78.46001356356618
3303,PKR,KARIP BIN MOHD SALLEH,4129,0.0,2013,Negeri Sembilan,GEMAS,133-034,,0,19169,21.539986436433825
3304,UMNO,MOHD ISAM BIN MOHD ISA,7782,3025.0,2013,Negeri Sembilan,GEMENCHEH,133-035,,1,12539,62.06236541988994
3305,PAS,MOHD NOR BIN YASSIN,4757,0.0,2013,Negeri Sembilan,GEMENCHEH,133-035,,0,12539,37.93763458011006
3306,DAP,VEERAPAN A/L SUPERAMANIAM,8293,1944.0,2013,Negeri Sembilan,REPAH,133-036,,1,16032,51.72779441117765
3307,MCA,YAP SEONG FOOK,6349,0.0,2013,Negeri Sembilan,REPAH,133-036,,0,16032,39.602045908183634
3308,IND,HAJI FADZIL BIN A BAKAR,1390,0.0,2013,Negeri Sembilan,REPAH,133-036,,0,16032,8.670159680638722
3309,UMNO,ISMAIL BIN OTHMAN,5521,2431.0,2013,Melaka,KUALA LINGGI,134-001,,1,8611,64.11566600859366
3310,PAS,JULASAPIYAH BIN KASSIM,3090,0.0,2013,Melaka,KUALA LINGGI,134-001,,0,8611,35.88433399140634
3311,UMNO,MD RAWI BIN MAHMUD,6014,4240.0,2013,Melaka,TANJONG BIDARA,134-002,,1,7788,77.22136620441705
3312,PAS,IMRAN BIN ABDUL RAHMAN,1774,0.0,2013,Melaka,TANJONG BIDARA,134-002,,0,7788,22.778633795582948
3313,UMNO,AMIRUDIN BIN YUSOF,6552,4569.0,2013,Melaka,AYER LIMAU,134-003,,1,8535,76.76625659050967
3314,PKR,HALIM BIN BACHIK,1983,0.0,2013,Melaka,AYER LIMAU,134-003,,0,8535,23.233743409490334
3315,UMNO,SULAIMAN BIN MD ALI,5009,2503.0,2013,Melaka,LENDU,134-004,,1,7515,66.65335994677312
3316,PAS,ASRI BIN SHAIK ABDUL AZIZ,2506,0.0,2013,Melaka,LENDU,134-004,,0,7515,33.34664005322688
3317,UMNO,LATIPAH BINTI OMAR,4520,2355.0,2013,Melaka,TABOH NANING,134-005,,1,6685,67.61406133133882
3318,PAS,AB HALIM BIN AB JALIL,2165,0.0,2013,Melaka,TABOH NANING,134-005,,0,6685,32.38593866866118
3319,UMNO,NORPIPAH BINTI ABDOL,6879,2358.0,2013,Melaka,REMBIA,135-006,,1,11400,60.3421052631579
3320,PKR,RUSNAH BINTI ALUAI,4521,0.0,2013,Melaka,REMBIA,135-006,,0,11400,39.6578947368421
3321,MIC,MS MAHADEVAN A/L SANACY,5975,2630.0,2013,Melaka,GADEK,135-007,,1,10012,59.67838593687575
3322,PKR,RAJANDRAN A/L GOVINDASAMY,3345,0.0,2013,Melaka,GADEK,135-007,,0,10012,33.40990811026768
3323,IND,ABDULLAH SANI BIN REJAB,692,0.0,2013,Melaka,GADEK,135-007,,0,10012,6.911705952856572
3324,MCA,LAI MENG CHONG,5003,152.0,2013,Melaka,MACHAP,135-008,,1,9915,50.458900655572364
3325,PKR,GINIE LIM SIEW LIN,4851,0.0,2013,Melaka,MACHAP,135-008,,0,9915,48.92586989409985
3326,KITA,RAVINTHER A/L SEKARAN,61,0.0,2013,Melaka,MACHAP,135-008,,0,9915,0.6152294503277862
3327,UMNO,AB WAHAB BIN AB LATIP,5645,1316.0,2013,Melaka,DURIAN TUNGGAL,135-009,,1,9974,56.597152596751556
3328,PAS,ADLY BIN ZAHARI,4329,0.0,2013,Melaka,DURIAN TUNGGAL,135-009,,0,9974,43.402847403248444
3329,UMNO,ABDUL GHAFAR BIN ATAN,8257,3857.0,2013,Melaka,ASAHAN,135-010,,1,12657,65.23662795291143
3330,PAS,WONG CHEE CHEW,4400,0.0,2013,Melaka,ASAHAN,135-010,,0,12657,34.763372047088566
3331,UMNO,IDRIS BIN HARON,12145,9136.0,2013,Melaka,SUNGAI UDANG,136-011,,1,15154,80.14385640754917
3332,PKR,ASRI BIN BUANG,3009,0.0,2013,Melaka,SUNGAI UDANG,136-011,,0,15154,19.856143592450838
3333,UMNO,AB RAHAMAN BIN AB KARIM,7101,3064.0,2013,Melaka,PANTAI KUNDOR,136-012,,1,11138,63.75471359310469
3334,PAS,MOHD NOOR BIN OMAR,4037,0.0,2013,Melaka,PANTAI KUNDOR,136-012,,0,11138,36.24528640689531
3335,UMNO,SAZALI BIN MUHD DIN @ MUHAMAD DIN,11003,1270.0,2013,Melaka,PAYA RUMPUT,136-013,,1,20736,53.06230709876543
3336,PKR,TAHA BIN AHMAD,9733,0.0,2013,Melaka,PAYA RUMPUT,136-013,,0,20736,46.93769290123457
3337,MCA,LIM BAN HONG,9171,2097.0,2013,Melaka,KELEBANG,136-014,,1,16245,56.45429362880886
3338,DAP,LIOU CHEN KUANG,7074,0.0,2013,Melaka,KELEBANG,136-014,,0,16245,43.54570637119114
3339,DAP,LIM JAK WONG,13688,2672.0,2013,Melaka,BACHANG,137-015,,1,24704,55.4080310880829
3340,GERAKAN,CHUA LIAN CHYE,11016,0.0,2013,Melaka,BACHANG,137-015,,0,24704,44.5919689119171
3341,DAP,KHOO POAY TIONG,18934,7943.0,2013,Melaka,AYER KEROH,137-016,,1,29925,63.271512113617376
3342,MCA,YONG FUN JUAN,10991,0.0,2013,Melaka,AYER KEROH,137-016,,0,29925,36.728487886382624
3343,PAS,MD KHALID BIN KASSIM,9292,48.0,2013,Melaka,BUKIT BARU,137-017,,1,18536,50.129477772982305
3344,UMNO,KARIM BIN YAACOB,9244,0.0,2013,Melaka,BUKIT BARU,137-017,,0,18536,49.870522227017695
3345,UMNO,MD YUNOS BIN HUSIN,8756,3761.0,2013,Melaka,AYER MOLEK,137-018,,1,13751,63.675369064068065
3346,PAS,MD KHAIRI BIN ABD AZIZ,4995,0.0,2013,Melaka,AYER MOLEK,137-018,,0,13751,36.324630935931935
3347,DAP,CHIN CHOONG SEONG,9443,3818.0,2013,Melaka,KESIDANG,138-019,,1,15068,62.66923281125564
3348,MCA,LIM ENG TECK,5625,0.0,2013,Melaka,KESIDANG,138-019,,0,15068,37.33076718874436
3349,DAP,LAI KEUN BAN,11969,8507.0,2013,Melaka,KOTA LAKSAMANA,138-020,,1,16673,71.78672104600251
3350,PPP,CHIW TIANG CHAI,3462,0.0,2013,Melaka,KOTA LAKSAMANA,138-020,,0,16673,20.76410963833743
3351,IND,SIM TONG HIM,1242,0.0,2013,Melaka,KOTA LAKSAMANA,138-020,,0,16673,7.44916931566005
3352,DAP,GOH LEONG SAN,7997,205.0,2013,Melaka,DUYONG,138-021,,1,15789,50.64918614225093
3353,MCA,GAN TIAN LOO,7792,0.0,2013,Melaka,DUYONG,138-021,,0,15789,49.35081385774907
3354,DAP,TEY KOK KIEW,11754,7952.0,2013,Melaka,BANDAR HILIR,138-022,,1,15556,75.55926973515042
3355,MCA,RONALD GAN YONG HOE,3802,0.0,2013,Melaka,BANDAR HILIR,138-022,,0,15556,24.440730264849577
3356,UMNO,LATIFF BIN TAMBY CHIK,8033,701.0,2013,Melaka,TELOK MAS,138-023,,1,15365,52.28115847705825
3357,PAS,HARUN BIN MOHAMED,7332,0.0,2013,Melaka,TELOK MAS,138-023,,0,15365,47.71884152294175
3358,MCA,NG CHOON KOON,7731,2028.0,2013,Melaka,BEMBAN,139-024,,1,13434,57.54801250558285
3359,DAP,GANDHI RAJAN A/L NALLIAH,5703,0.0,2013,Melaka,BEMBAN,139-024,,0,13434,42.45198749441715
3360,UMNO,GHAZALE BIN MUHAMAD,4821,1121.0,2013,Melaka,RIM,139-025,,1,8521,56.577866447600044
3361,PKR,AZMI BIN KAMIS,3700,0.0,2013,Melaka,RIM,139-025,,0,8521,43.422133552399956
3362,UMNO,ZAIDI BIN ATTAN,8715,3600.0,2013,Melaka,SERKAM,139-026,,1,13830,63.015184381778745
3363,PAS,KAMARUDIN BIN SEDIK,5115,0.0,2013,Melaka,SERKAM,139-026,,0,13830,36.984815618221255
3364,UMNO,ROSLAN BIN AHMAD,6736,2589.0,2013,Melaka,MERLIMAU,139-027,,1,10883,61.89469815308279
3365,PAS,YUHAIZAD BIN ABDULLAH,4147,0.0,2013,Melaka,MERLIMAU,139-027,,0,10883,38.10530184691721
3366,UMNO,HASAN BIN ABD RAHMAN,5709,2363.0,2013,Melaka,SUNGAI RAMBAI,139-028,,1,9055,63.04803975704031
3367,PAS,KINTAN BINTI MAN,3346,0.0,2013,Melaka,SUNGAI RAMBAI,139-028,,0,9055,36.95196024295969
3368,UMNO,NORSHIDA BINTI IBRAHIM,9448,3370.0,2013,Johor,BULOH KASAP,140-001,,1,15526,60.85276310704624
3369,PAS,FIRDAUS BIN MASOD,6078,0.0,2013,Johor,BULOH KASAP,140-001,,0,15526,39.14723689295376
3370,DAP,TAN CHEN CHOON,12781,2196.0,2013,Johor,JEMETAH,140-002,,1,23366,54.699135496019856
3371,MCA,LEE HONG TEE,10585,0.0,2013,Johor,JEMETAH,140-002,,0,23366,45.300864503980144
3372,GERAKAN,LAU CHIN HOON,10305,1329.0,2013,Johor,PEMANIS,141-003,,1,19281,53.446398008402056
3373,PAS,NORMALA BINTI SUDIRMAN,8976,0.0,2013,Johor,PEMANIS,141-003,,0,19281,46.553601991597944
3374,UMNO,AYUB BIN RAHMAT,9917,2260.0,2013,Johor,KEMELAH,141-004,,1,17574,56.4299533401616
3375,PKR,NATRAH BINTI ISMAIL,7657,0.0,2013,Johor,KEMELAH,141-004,,0,17574,43.5700466598384
3376,UMNO,MOHD AZAHAR BIN IBRAHIM,7921,1586.0,2013,Johor,TENANG,142-005,,1,14256,55.56257014590348
3377,PAS,MD ZIN BIN JOHAR,6335,0.0,2013,Johor,TENANG,142-005,,0,14256,44.43742985409652
3378,DAP,LIM ENG GUAN,9243,1401.0,2013,Johor,BEKOK,142-006,,1,17085,54.10008779631256
3379,MCA,TAN CHONG,7842,0.0,2013,Johor,BEKOK,142-006,,0,17085,45.89991220368744
3380,UMNO,ISMAIL BIN MOHAMED,12977,7845.0,2013,Johor,BUKIT SERAMPANG,143-007,,1,18109,71.66050030371639
3381,PKR,SAADON BIN ABDULLAH,5132,0.0,2013,Johor,BUKIT SERAMPANG,143-007,,0,18109,28.339499696283617
3382,UMNO,SHARUDDIN BIN MD SALLEH,12663,3726.0,2013,Johor,JORAK,143-008,,1,21600,58.625
3383,PAS,NOR HAYATI BINTI BACHOK,8937,0.0,2013,Johor,JORAK,143-008,,0,21600,41.375
3384,MIC,M ASOJAN A/L MUNIYANDY,8705,310.0,2013,Johor,GAMBIR,144-009,,1,18198,47.83492691504561
3385,PAS,MAHFODZ BIN MOHAMED,8395,0.0,2013,Johor,GAMBIR,144-009,,0,18198,46.131443015716016
3386,IND,MOHD ZAN BIN ABU,837,0.0,2013,Johor,GAMBIR,144-009,,0,18198,4.599406528189911
3387,IND,YUNUS BIN MUSTAKIM,261,0.0,2013,Johor,GAMBIR,144-009,,0,18198,1.434223541048467
3388,DAP,EE CHIN LI,10729,1537.0,2013,Johor,TANGKAK,144-010,,1,19921,53.85773806535816
3389,MCA,GOH TEE TEE,9192,0.0,2013,Johor,TANGKAK,144-010,,0,19921,46.14226193464184
3390,UMNO,ABD RAZAK BIN MINHAT,11618,2264.0,2013,Johor,SEROM,144-011,,1,20972,55.39767308792676
3391,PAS,AZMI BIN AHMAD,9354,0.0,2013,Johor,SEROM,144-011,,0,20972,44.60232691207324
3392,DAP,CHUA WEE BENG,13235,6847.0,2013,Johor,BENTAYAN,145-012,,1,19623,67.44636396065842
3393,MCA,FONG SOH LAN,6388,0.0,2013,Johor,BENTAYAN,145-012,,0,19623,32.55363603934159
3394,PAS,SHEIKH IBRAHIM BIN SALLEH,14084,3813.0,2013,Johor,SUNGAI ABONG,145-013,,1,24355,57.827961404229114
3395,UMNO,HARIS BIN SALLEH,10271,0.0,2013,Johor,SUNGAI ABONG,145-013,,0,24355,42.172038595770886
3396,UMNO,SAIPOLBAHARI BIN SUIB,7168,1455.0,2013,Johor,BUKIT NANING,145-014,,1,13436,53.34921107472462
3397,PKR,ABDUL AZIZ BIN MUHAMMAD,5713,0.0,2013,Johor,BUKIT NANING,145-014,,0,13436,42.52009526644835
3398,IND,MD GHAZALI BIN SALAMUN,555,0.0,2013,Johor,BUKIT NANING,145-014,,0,13436,4.130693658827032
3399,PAS,MOHAMMAD BIN TASLIM,12731,3136.0,2013,Johor,MAHARANI,146-015,,1,22326,57.023201648302425
3400,UMNO,ZULKHAIRI BIN AHMAD,9595,0.0,2013,Johor,MAHARANI,146-015,,0,22326,42.976798351697575
3401,UMNO,ZAITON BINTI ISMAIL,9716,1635.0,2013,Johor,SUNGAI BALANG,146-016,,1,17797,54.59347080968703
3402,PAS,MALIK BIN MOHAMED DIAH,8081,0.0,2013,Johor,SUNGAI BALANG,146-016,,0,17797,45.40652919031297
3403,UMNO,MOHD ISMAIL BIN ROSLAN,14404,2649.0,2013,Johor,SEMERAH,147-017,,1,26159,55.063266944455066
3404,PKR,MD YSAHRUDIN BIN KUSNI,11755,0.0,2013,Johor,SEMERAH,147-017,,0,26159,44.936733055544934
3405,UMNO,ZULKURNAIN BIN KAMISAN,16034,9430.0,2013,Johor,SRI MEDAN,147-018,,1,22638,70.82781164413818
3406,PAS,AHMAD ROSDI BIN BAHARI,6604,0.0,2013,Johor,SRI MEDAN,147-018,,0,22638,29.172188355861824
3407,DAP,CHEW PECK CHOO,10825,2475.0,2013,Johor,YONG PENG,148-019,,1,19175,56.45371577574967
3408,MCA,LIM KEE MOI,8350,0.0,2013,Johor,YONG PENG,148-019,,0,19175,43.54628422425033
3409,UMNO,SAMSOLBARI BIN JAMALI,12981,8075.0,2013,Johor,SEMARANG,148-020,,1,17887,72.57225918264662
3410,PAS,ALLIAR @ ILYAS BIN ABAKAR,4906,0.0,2013,Johor,SEMARANG,148-020,,0,17887,27.427740817353385
3411,PAS,AMINOLHUDA BIN HASSAN,11278,1188.0,2013,Johor,PARIT YAANI,149-021,,1,21368,52.77985773118682
3412,MCA,TEO YEW CHUAN,10090,0.0,2013,Johor,PARIT YAANI,149-021,,0,21368,47.22014226881318
3413,UMNO,AZIZAH BINTI ZAKARIA,10839,3956.0,2013,Johor,PARIT RAJA,149-022,,1,17722,61.16126847985554
3414,PAS,NOOR KHALIM BIN SAKIB,6883,0.0,2013,Johor,PARIT RAJA,149-022,,0,17722,38.83873152014446
3415,DAP,GAN PECK CHENG,24277,10051.0,2013,Johor,PENGGARAM,150-023,,1,38503,63.05222969638729
3416,MCA,KING BAN SIANG,14226,0.0,2013,Johor,PENGGARAM,150-023,,0,38503,36.94777030361271
3417,UMNO,A AZIZ BIN ISMAIL,11368,2083.0,2013,Johor,SENGGARANG,150-024,,1,20653,55.042850917542246
3418,PAS,MOHD RAMLI BIN MD KARI,9285,0.0,2013,Johor,SENGGARANG,150-024,,0,20653,44.957149082457754
3419,UMNO,AYUB BIN JAMIL,10882,5492.0,2013,Johor,RENGIT,150-025,,1,16272,66.8756145526057
3420,PAS,AHMAD KAILANI BIN KOSNIN,5390,0.0,2013,Johor,RENGIT,150-025,,0,16272,33.124385447394296
3421,UMNO,ABD TAIB BIN ABU BAKAR,11515,3902.0,2013,Johor,MACHAP,151-026,,1,19128,60.199707235466335
3422,PAS,MOHD KHALID BIN SALEKAN,7613,0.0,2013,Johor,MACHAP,151-026,,0,19128,39.800292764533665
3423,UMNO,ABD MUTALIP BIN ABD RAHIM,8613,2518.0,2013,Johor,LAYANG-LAYANG,151-027,,1,14708,58.55996736469948
3424,PKR,MOHD ISHAK BIN SHIR MOHD,6095,0.0,2013,Johor,LAYANG-LAYANG,151-027,,0,14708,41.44003263530052
3425,DAP,TAN HONG PIN,23036,10001.0,2013,Johor,MENGKIBOL,152-028,,1,36156,63.71280008850537
3426,MCA,CHYE KWEE YEOW,13035,0.0,2013,Johor,MENGKIBOL,152-028,,0,36156,36.05210753401925
3427,IND,NG LAM HUA,85,0.0,2013,Johor,MENGKIBOL,152-028,,0,36156,0.23509237747538445
3428,UMNO,MD JAIS BIN SARDAY,19431,1108.0,2013,Johor,MAHKOTA,152-029,,1,37754,51.467394183397786
3429,PAS,KHAIRUL FAIZI BIN AHMAD KAMIL,18323,0.0,2013,Johor,MAHKOTA,152-029,,0,37754,48.532605816602214
3430,MCA,TEOH YAP KUN,7531,103.0,2013,Johor,PALOH,153-030,,1,14959,50.3442743498897
3431,DAP,SHANKER A/L RENGGANATHAN,7428,0.0,2013,Johor,PALOH,153-030,,0,14959,49.6557256501103
3432,MIC,VIDYANANTHAN A/L RAMANADHAN,13955,7801.0,2013,Johor,KAHANG,153-031,,1,20109,69.39678750808096
3433,PKR,HAMDAN BIN BASIRAN,6154,0.0,2013,Johor,KAHANG,153-031,,0,20109,30.60321249191904
3434,UMNO,ABD LATIF BIN BANDI @ NOR SEBANDI,9183,3110.0,2013,Johor,ENDAU,154-032,,1,15256,60.192711064499214
3435,PAS,MOHD AZAM BIN ABD RAZAK,6073,0.0,2013,Johor,ENDAU,154-032,,0,15256,39.807288935500786
3436,MIC,RAVEN KUMAR A/L KRISHNASAMY,17054,13014.0,2013,Johor,TENGGAROH,154-033,,1,21094,80.84763439840712
3437,PKR,MURUGAN A/L MUTHU SAMY,4040,0.0,2013,Johor,TENGGAROH,154-033,,0,21094,19.15236560159287
3438,UMNO,BADERI BIN DASUKI,12274,10270.0,2013,Johor,PANTI,155-034,,1,15036,81.63075285980314
3439,PAS,AZLISHAM BIN AZAHAR,2004,0.0,2013,Johor,PANTI,155-034,,0,15036,13.32801276935355
3440,PKR,MOHD ANNUAR BIN MOHD SALLEH,758,0.0,2013,Johor,PANTI,155-034,,0,15036,5.041234370843309
3441,UMNO,ADHAM BIN BABA,12920,6666.0,2013,Johor,PASIR RAJA,155-035,,1,19174,67.38291436320017
3442,PAS,MOHD NAZARI BIN MOKHTAR,6254,0.0,2013,Johor,PASIR RAJA,155-035,,0,19174,32.617085636799835
3443,UMNO,RASMAN BIN ITHNAIN,19907,18127.0,2013,Johor,SEDILI,156-036,,1,21687,91.79231797851247
3444,PKR,ABD KADIR BIN SAINUDIN,1780,0.0,2013,Johor,SEDILI,156-036,,0,21687,8.207682021487527
3445,UMNO,ASIAH BINTI MD ARIFF,10769,7022.0,2013,Johor,JOHOR LAMA,156-037,,1,14516,74.18710388536788
3446,PAS,KAMALDIN BIN TAHIR,3747,0.0,2013,Johor,JOHOR LAMA,156-037,,0,14516,25.81289611463213
3447,UMNO,HAMIMAH BINTI MANSOR,15101,12818.0,2013,Johor,PENAWAR,157-038,,1,17384,86.86723423838012
3448,PAS,ANIS AFIDA BINTI MOHD AZLI,2283,0.0,2013,Johor,PENAWAR,157-038,,0,17384,13.132765761619881
3449,UMNO,SYED SIS BIN ARAHMAN,12014,9035.0,2013,Johor,TANJONG SURAT,157-039,,1,14993,80.13072767291402
3450,PKR,HASNUL BIN AHMAD,2979,0.0,2013,Johor,TANJONG SURAT,157-039,,0,14993,19.869272327085973
3451,UMNO,MAULIZAN BIN BUJANG,23716,7443.0,2013,Johor,TIRAM,158-040,,1,39989,59.306309235039635
3452,PAS,KUMUTHA A/P RAHMAN,16273,0.0,2013,Johor,TIRAM,158-040,,0,39989,40.693690764960365
3453,PAS,ABDULLAH BIN HUSIN,20357,3469.0,2013,Johor,PUTERI WANGSA,158-041,,1,38218,53.26547700036632
3454,MIC,SOORIANARAYANAN A/L MUNIANDY,16888,0.0,2013,Johor,PUTERI WANGSA,158-041,,0,38218,44.18860222931603
3455,IND,RAVINDARAN A/L DORAISAMY,973,0.0,2013,Johor,PUTERI WANGSA,158-041,,0,38218,2.545920770317651
3456,DAP,LIOW CAI TUNG,22879,1460.0,2013,Johor,JOHOR JAYA,159-042,,1,44475,51.44238336143901
3457,MCA,TAN CHER PUK,21419,0.0,2013,Johor,JOHOR JAYA,159-042,,0,44475,48.15964024732996
3458,IND,HONG ENG WAH,177,0.0,2013,Johor,JOHOR JAYA,159-042,,0,44475,0.3979763912310287
3459,UMNO,MOHAMED KHALED BIN NORDIN,23952,5752.0,2013,Johor,PERMAS,159-043,,1,42152,56.82292655152781
3460,PAS,SYED OTHMAN BIN ABDULLAH,18200,0.0,2013,Johor,PERMAS,159-043,,0,42152,43.17707344847219
3461,UMNO,ADAM BIN SUMIRU,25687,9097.0,2013,Johor,TANJONG PUTERI,160-044,,1,42277,60.758805024008325
3462,PKR,MOHD SALLEH BIN AHMAD,16590,0.0,2013,Johor,TANJONG PUTERI,160-044,,0,42277,39.241194975991675
3463,DAP,CHEN KAH ENG,19799,3296.0,2013,Johor,STULANG,160-045,,1,36302,54.5396947826566
3464,MCA,CHONG CHEE SIONG,16503,0.0,2013,Johor,STULANG,160-045,,0,36302,45.4603052173434
3465,DAP,CHEO YEE HOW,26464,1970.0,2013,Johor,PENGKALAN RINTING,161-046,,1,50958,51.9329644020566
3466,MCA,CHANG MEI KEE,24494,0.0,2013,Johor,PENGKALAN RINTING,161-046,,0,50958,48.0670355979434
3467,UMNO,TENGKU PUTRA HARON AMINURRASHID B TAN SRI TENGKU HAMID JUMAT,18595,3947.0,2013,Johor,KEMPAS,161-047,,1,33243,55.93658815389706
3468,PAS,SUHAIZAN BIN KAIAT,14648,0.0,2013,Johor,KEMPAS,161-047,,0,33243,44.06341184610294
3469,DAP,BOO CHENG HAU,33692,18050.0,2013,Johor,SKUDAI,162-048,,1,49334,68.2936717071391
3470,MCA,LIANG AH CHY,15642,0.0,2013,Johor,SKUDAI,162-048,,0,49334,31.706328292860906
3471,UMNO,ZAINI BIN ABU BAKAR,23166,2201.0,2013,Johor,NUSA JAYA,162-049,,1,44131,52.4937119031973
3472,PAS,SALAHUDDIN BIN AYUB,20965,0.0,2013,Johor,NUSA JAYA,162-049,,0,44131,47.5062880968027
3473,UMNO,ALI MAZAT BIN SALLEH,11236,3369.0,2013,Johor,BUKIT PERMAI,163-050,,1,19103,58.81798670365911
3474,PAS,MAZLAN BIN ALIMAN,7867,0.0,2013,Johor,BUKIT PERMAI,163-050,,0,19103,41.18201329634089
3475,PKR,JIMMY PUAH WEE TSE,11676,4015.0,2013,Johor,BUKIT BATU,163-051,,1,19514,59.83396535820437
3476,GERAKAN,CHEONG CHIN LIANG,7661,0.0,2013,Johor,BUKIT BATU,163-051,,0,19514,39.25899354309726
3477,IND,SURENDIRAN A/L KUPPAYAH,177,0.0,2013,Johor,BUKIT BATU,163-051,,0,19514,0.9070410986983704
3478,DAP,WONG SHU QI,23110,11227.0,2013,Johor,SENAI,163-052,,1,34993,66.04177978452833
3479,MCA,TANG NAI SOON,11883,0.0,2013,Johor,SENAI,163-052,,0,34993,33.95822021547166
3480,UMNO,HASNI BIN MOHAMMAD,12358,6572.0,2013,Johor,BENUT,164-053,,1,18144,68.11067019400353
3481,PAS,SAROBO BIN PONOH,5786,0.0,2013,Johor,BENUT,164-053,,0,18144,31.88932980599647
3482,MCA,TEE SIEW KIONG,13554,3412.0,2013,Johor,PULAI SEBATANG,164-054,,1,23696,57.199527346387576
3483,PAS,UNGKU MOHD NOOR BIN UNGKU MAHMOOD,10142,0.0,2013,Johor,PULAI SEBATANG,164-054,,0,23696,42.800472653612424
3484,DAP,YEO TUNG SIONG,15436,2669.0,2013,Johor,PEKAN NENAS,165-055,,1,28203,54.73176612417119
3485,MCA,WONG YOU FONG,12767,0.0,2013,Johor,PEKAN NENAS,165-055,,0,28203,45.26823387582881
3486,UMNO,SUHAIMI BIN SALLEH,11682,6946.0,2013,Johor,KUKUP,165-056,,1,16418,71.1536118893897
3487,PAS,GHAZALEY BIN AYIUB,4736,0.0,2013,Johor,KUKUP,165-056,,0,16418,28.846388110610306
3488,UMNO,ABD MIJUL BIN UNAINI,4293,3239.0,2013,Sabah,BANGGI,167-001,,1,7001,61.319811455506354
3489,PKR,DATU ABDUL RAZAK BIN DATU ABDUL SALAM,1054,0.0,2013,Sabah,BANGGI,167-001,,0,7001,15.054992143979431
3490,IND,MURSALIM BIN TANJUL,642,0.0,2013,Sabah,BANGGI,167-001,,0,7001,9.170118554492216
3491,SAPP,JAE-LY BIN MEDONG,533,0.0,2013,Sabah,BANGGI,167-001,,0,7001,7.613198114555064
3492,STAR,DATU MOHD ARIFIN BIN DATU ABDUL SALAM,479,0.0,2013,Sabah,BANGGI,167-001,,0,7001,6.841879731466934
3493,LDP,TEO CHEE KANG,8890,1985.0,2013,Sabah,TANJONG KAPOR,167-002,,1,16966,52.39891547801486
3494,PKR,CHIN CHUNG KUI @ WILLIAM CHIN,6905,0.0,2013,Sabah,TANJONG KAPOR,167-002,,0,16966,40.69904514912177
3495,SAPP,TSEN HENG CHONG @ PETER TSEN,500,0.0,2013,Sabah,TANJONG KAPOR,167-002,,0,16966,2.947070611811859
3496,BERSAMA,ZAINAL BIN NASIRUDDIN,363,0.0,2013,Sabah,TANJONG KAPOR,167-002,,0,16966,2.1395732641754095
3497,STAR,HENDIRI @ HENDRY BIN MINAR,273,0.0,2013,Sabah,TANJONG KAPOR,167-002,,0,16966,1.609100554049275
3498,IND,ALEXANDRA @ ALEXANDER ANTHONY,35,0.0,2013,Sabah,TANJONG KAPOR,167-002,,0,16966,0.20629494282683014
3499,UMNO,DATUK BOLKIAH BIN ISMAIL,6934,3823.0,2013,Sabah,PITAS,167-003,,1,11391,60.87261873408831
3500,STAR,MAKLIN BIN MASIAU,3111,0.0,2013,Sabah,PITAS,167-003,,0,11391,27.31103502765341
3501,PAS,DAUSIEH BINTI QUECK @ PARAMAN,976,0.0,2013,Sabah,PITAS,167-003,,0,11391,8.568167851812834
3502,SAPP,JOHNES @ ONIS BIN PIUT,232,0.0,2013,Sabah,PITAS,167-003,,0,11391,2.0366956369063294
3503,KITA,AWANG LATIP BIN ABDUL SALAM,138,0.0,2013,Sabah,PITAS,167-003,,0,11391,1.2114827495391098
