,party_code,name,votes,majority,year,state,constituency,parliament_code_digits,NameBallot,winner,total_votes,vote_share
740,UMNO,DATUK RAIME BIN UNGGI,9771,3886.0,2013,Sabah,TENOM,181,,1,20294,48.147235636148615
741,PKR,MASDIN BIN TUMAS,5885,0.0,2013,Sabah,TENOM,181,,0,20294,28.998718833152655
742,STAR,HASMIN @ AZROY BIN ABDULLAH,2449,0.0,2013,Sabah,TENOM,181,,0,20294,12.067606189021385
743,SAPP,JAINEH BIN JUAYA @ JIMMY JAWATAH,1766,0.0,2013,Sabah,TENOM,181,,0,20294,8.702079432344535
744,KITA,MUTANG @ SYLVESTER BIN DAWAT,423,0.0,2013,Sabah,TENOM,181,,0,20294,2.084359909332808
745,PBRS,JOSEPH KURUP,9467,1744.0,2013,Sabah,PENSIANGAN,182,,1,20896,45.305321592649314
746,PKR,RICHARD SAKIAN BIN GUNTING,7723,0.0,2013,Sabah,PENSIANGAN,182,,0,20896,36.959226646248084
747,STAR,MARTIN TOMY @ TOMMY,3554,0.0,2013,Sabah,PENSIANGAN,182,,0,20896,17.00803981623277
748,IND,FATIMAH BINTI AGITOR @ MOHD DAUD,152,0.0,2013,Sabah,PENSIANGAN,182,,0,20896,0.7274119448698315
749,UMNO,RONALD KIANDEE,13174,9988.0,2013,Sabah,BELURAN,183,,1,18362,71.74599716806448
750,PKR,JAMES BIN MIKI,3186,0.0,2013,Sabah,BELURAN,183,,0,18362,17.351051083759938
751,STAR,RAIMON BIN LANJAT,1460,0.0,2013,Sabah,BELURAN,183,,0,18362,7.951203572595578
752,IND,DATU KAMARUDDIN BIN DATU MUSTAPHA,542,0.0,2013,Sabah,BELURAN,183,,0,18362,2.9517481755800024
753,UMNO,DATUK JUSLIE BIN AJIROL,19584,11586.0,2013,Sabah,LIBARAN,184,,1,31303,62.56269367153308
754,PKR,MOHD SERMAN BIN HASSNAR,7998,0.0,2013,Sabah,LIBARAN,184,,0,31303,25.550266747596076
755,IND,SAHAR BIN SAKA,3219,0.0,2013,Sabah,LIBARAN,184,,0,31303,10.283359422419576
756,STAR,ROSNAH BINTI UNSARI,502,0.0,2013,Sabah,LIBARAN,184,,0,31303,1.6036801584512665
757,DAP,WONG TIEN FATT @ WONG NYUK FOH,14226,1088.0,2013,Sabah,SANDAKAN,186,,1,27364,51.98801344832627
758,LDP,LIEW VUI KEONG,13138,0.0,2013,Sabah,SANDAKAN,186,,0,27364,48.01198655167373
759,UMNO,DATUK MOKTAR BIN RADIN,13377,9731.0,2013,Sabah,KINABATANGAN,187,,1,19306,69.28934010152284
760,PKR,ABDULLAH BIN ABDUL SANI,3646,0.0,2013,Sabah,KINABATANGAN,187,,0,19306,18.885320625712215
761,STAR,YAMBUYA BIN PARANTIS @ CYRIL PONGOD,1153,0.0,2013,Sabah,KINABATANGAN,187,,0,19306,5.972236610380192
762,IND,HAJI ALI LATIP BIN HAJI TAHA,1130,0.0,2013,Sabah,KINABATANGAN,187,,0,19306,5.853102662384751
763,UMNO,DATU NASRUN BIN DATU MANSUR,23058,13387.0,2013,Sabah,SILAM,188,,1,38529,59.8458304134548
764,PKR,BADRULAMIN BIN BAHRON,9671,0.0,2013,Sabah,SILAM,188,,0,38529,25.10057359391627
765,IND,DUMI BIN PG MASDAL,4959,0.0,2013,Sabah,SILAM,188,,0,38529,12.870824573697734
766,STAR,APAS @ NAWAWIE BIN SAKING,841,0.0,2013,Sabah,SILAM,188,,0,38529,2.182771418931195
767,UMNO,DATUK SERI MOHD SHAFIE BIN APDAL,25559,20905.0,2013,Sabah,SEMPORNA,189,,1,30538,83.69572336105836
768,PKR,ZAMREE @ MOHD SUFFIAN B ABDUL HABI,4654,0.0,2013,Sabah,SEMPORNA,189,,0,30538,15.240028816556421
769,IND,DATU BADARUDDIN BIN TUN DATU HJ MUSTAPHA,325,0.0,2013,Sabah,SEMPORNA,189,,0,30538,1.064247822385225
770,PBS,YAP KAIN CHING @ MARY YAP KEN JIN,21331,4979.0,2013,Sabah,TAWAU,190,,1,38869,54.87920965293679
771,PKR,KONG HONG MING @ KONG FO MIN,16352,0.0,2013,Sabah,TAWAU,190,,0,38869,42.06951555223957
772,SAPP,CHUA SOON BUI,633,0.0,2013,Sabah,TAWAU,190,,0,38869,1.6285471712675912
773,IND,AHMAD BIN AWANG @ MADON,553,0.0,2013,Sabah,TAWAU,190,,0,38869,1.4227276235560473
774,UMNO,ABDUL GHAPUR BIN SALLEH,23125,14221.0,2013,Sabah,KALABAKAN,191,,1,35105,65.87380714997863
775,PAS,USMAN BIN MADEAMING,8904,0.0,2013,Sabah,KALABAKAN,191,,0,35105,25.363908275174477
776,IND,MOHD BIN MANUKE,1313,0.0,2013,Sabah,KALABAKAN,191,,0,35105,3.740207947585814
777,IND,SIAMSIR BIN BORHAN,891,0.0,2013,Sabah,KALABAKAN,191,,0,35105,2.5380999857570146
778,STAR,MALVINE REYES,603,0.0,2013,Sabah,KALABAKAN,191,,0,35105,1.7177040307648483
779,IND,FREDDIE JAPAT ANAK SIMBOL,137,0.0,2013,Sabah,KALABAKAN,191,,0,35105,0.39025779803446803
780,IND,YAHYA BIN ZAINAL,132,0.0,2013,Sabah,KALABAKAN,191,,0,35105,0.3760148127047429
781,PKR,NOOR AMIN BIN AHMAD,20909,5603.0,2018,Perlis,KANGAR,002,AMIN AHMAD,1,44680,46.79722470904208
782,UMNO,RAMLI BIN SHARIFF,15306,0.0,2018,Perlis,KANGAR,002,RAMLI SHARIFF,0,44680,34.256938227394805
783,PAS,MOHAMAD ZAHID BIN IBRAHIM,8465,0.0,2018,Perlis,KANGAR,002,USTAZ ZAHID IBRAHIM,0,44680,18.945837063563115
784,UMNO,SHAHIDAN BIN KASSIM,16547,4856.0,2018,Perlis,ARAU,003,SHAHIDAN BIN KASSIM,1,39600,41.785353535353536
785,BERSATU,ABD RAHMAN BIN DAUD,11691,0.0,2018,Perlis,ARAU,003,DATO' DR HAJI ABD RAHMAN BIN DAUD,0,39600,29.522727272727273
786,PAS,HASHIM BIN HJ JASIN,11362,0.0,2018,Perlis,ARAU,003,USTAZ HASHIM JASIN,0,39600,28.69191919191919
787,BERSATU,MAHATHIR BIN MOHAMAD,18954,8893.0,2018,Kedah,LANGKAWI,004,DR MAHATHIR BIN MOHAMAD,1,34527,54.896168216178644
788,UMNO,NAWAWI BIN AHMAD,10061,0.0,2018,Kedah,LANGKAWI,004,DATO' IR NAWAWI BIN AHMAD,0,34527,29.139514003533467
789,PAS,ZUBIR BIN AHMAD,5512,0.0,2018,Kedah,LANGKAWI,004,ZUBIR BIN AHMAD,0,34527,15.96431778028789
790,BERSATU,MUKHRIZ MAHATHIR,18695,5866.0,2018,Kedah,JERLUN,005,MUKHRIZ MAHATHIR,1,43937,42.54955959669527
791,PAS,ABD GHANI BIN AHMAD,12829,0.0,2018,Kedah,JERLUN,005,ABD GHANI BIN AHMAD,0,43937,29.198625304413138
792,UMNO,OTHMAN BIN AZIZ,12413,0.0,2018,Kedah,JERLUN,005,OTHMAN BIN AZIZ,0,43937,28.251815098891594
793,PAS,AWANG BIN HASHIM,26536,5808.0,2018,Kedah,PENDANG,011,HJ AWANG SOLAHUDIN,1,62246,42.63085178164059
794,UMNO,OTHMAN BIN ABDUL,20728,0.0,2018,Kedah,PENDANG,011,OTHMAN BIN ABDUL,0,62246,33.30013173537255
795,BERSATU,WAN SAIFULRUDDIN BIN WAN JAN,14901,0.0,2018,Kedah,PENDANG,011,WAN SAIFUL WAN JAN,0,62246,23.938887639366385
796,BEBAS,ABDUL MALIK BIN MANAF,81,0.0,2018,Kedah,PENDANG,011,PENGHULU MALIK,0,62246,0.1301288436204736
797,PAS,SABRI BIN AZIT,22312,539.0,2018,Kedah,JERAI,012,USTAZ SABRI BIN AZIT,1,65736,33.94182791773153
798,UMNO,JAMIL KHIR BIN BAHAROM,21773,0.0,2018,Kedah,JERAI,012,DATO' SERI JAMIL KHIR BIN BAHAROM,0,65736,33.12188146525496
799,BERSATU,AKHRAMSYAH MUAMMAR UBAIDAH BIN SANUSI,21651,0.0,2018,Kedah,JERAI,012,AKHRAMSYAH BIN SANUSI JUNID,0,65736,32.93629061701351
800,PAS,AHMAD TARMIZI BIN SULAIMAN,20088,5218.0,2018,Kedah,SIK,013,USTAZ TARMIZI SULAIMAN,1,41928,47.9107040641099
801,UMNO,MANSOR BIN ABD RAHMAN,14870,0.0,2018,Kedah,SIK,013,DR MANSOR BIN ABD RAHMAN,0,41928,35.46556000763213
802,AMANAH,AZLI BIN UDA,6970,0.0,2018,Kedah,SIK,013,AZLI CHE UDA,0,41928,16.623735928257965
803,PKR,NOR AZRINA BINTI SURIP,30902,10072.0,2018,Kedah,MERBOK,014,NURIN AINA,1,71350,43.3104414856342
804,UMNO,TAJUL URUS BIN MAT ZAIN,20830,0.0,2018,Kedah,MERBOK,014,DATO' TAJUL URUS HJ MAT ZAIN,0,71350,29.194113524877366
805,PAS,AHMAD FAUZI BIN RAMLI,19618,0.0,2018,Kedah,MERBOK,014,USTAZ AHMAD FAUZI,0,71350,27.495444989488437
806,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,38557,1074.0,2018,Kedah,BALING,016,DATUK AZEEZ RAHIM,1,90512,42.59877143362206
807,PAS,HASSAN BIN SAAD,37483,0.0,2018,Kedah,BALING,016,USTAZ HASSAN BIN SAAD,0,90512,41.412188439101996
808,BERSATU,MOHD TAUFIK BIN YAACOB,14472,0.0,2018,Kedah,BALING,016,MOHD TAUFIK BIN HJ YAACOB,0,90512,15.989040127275942
809,PAS,CHE ABDULLAH BIN MAT NAWI,47041,17500.0,2018,Kelantan,TUMPAT,019,DATO HJ CHE LAH MAT NAWI,1,86585,54.32927181382457
